glossary,term_key,definition,tags,language,text,note,status
FIFISH ROV Key Features,dual-q-if-accessory-ports,,category:E Series,zh,双负载Q-接口,,approved
FIFISH ROV Key Features,dual-q-if-accessory-ports,,category:E Series,ja,イック取付拡張インターフェース,,approved
FIFISH ROV Key Features,dual-q-if-accessory-ports,,category:E Series,es,Puertos de accesorios Q-IF dobles,,approved
FIFISH ROV Key Features,dual-q-if-accessory-ports,,category:E Series,ko,듀얼 Q-IF 액세서리 포트,,approved
FIFISH ROV Key Features,dual-q-if-accessory-ports,,category:E Series,ru,Двойные порты Q-IF аксессуаров,,approved
FIFISH ROV Key Features,modular-quick-release-design-system,,category:E Series,en,Modular Quick Release [Design/ System],,approved
FIFISH ROV Key Features,modular-quick-release-design-system,,category:E Series,zh,模块化快拆设计,,approved
FIFISH ROV Key Features,modular-quick-release-design-system,,category:E Series,ja,クイックリリースモジュラーシステム,,approved
FIFISH ROV Key Features,modular-quick-release-design-system,,category:E Series,es,Sistema modular de liberación rápida,,approved
FIFISH ROV Key Features,modular-quick-release-design-system,,category:E Series,ko,모듈식 퀵 릴리즈 시스템,,approved
FIFISH ROV Key Features,modular-quick-release-design-system,,category:E Series,ru,Модульная система быстрого отсоединения,,approved
FIFISH ROV Key Features,echosounder-altimeter,,category:E Series,en,Echosounder/ Altimeter,,approved
FIFISH ROV Key Features,echosounder-altimeter,,category:E Series,zh,单波束声呐,,approved
FIFISH ROV Key Features,echosounder-altimeter,,category:E Series,ja,下方ソナー,,approved
FIFISH ROV Key Features,echosounder-altimeter,,category:E Series,es,Ecosonda/ Altímetro,,approved
FIFISH ROV Key Features,echosounder-altimeter,,category:E Series,ko,에코사운더/ 고도계,,approved
FIFISH ROV Key Features,echosounder-altimeter,,category:E Series,ru,Эхолот/Альтиметр,,approved
FIFISH ROV Key Features,non-destructive-testing,,category:W/X Series,en,Non-Destructive Testing,,approved
FIFISH ROV Key Features,non-destructive-testing,,category:W/X Series,zh,无损检测,,approved
FIFISH ROV Key Features,non-destructive-testing,,category:W/X Series,ja,非破壊検査,,approved
FIFISH ROV Key Features,non-destructive-testing,,category:W/X Series,es,Pruebas no destructivas,,approved
FIFISH ROV Key Features,non-destructive-testing,,category:W/X Series,ko,비파괴 검사,,approved
FIFISH ROV Key Features,non-destructive-testing,,category:W/X Series,ru,Неразрушающее тестированией контроль,,approved
FIFISH ROV Key Features,fpso-floating-production-storage-offloading,,category:W/X Series,en,"FPSO (Floating, Production, Storage, Offloading)",,approved
FIFISH ROV Key Features,fpso-floating-production-storage-offloading,,category:W/X Series,zh,FPSO,,approved
FIFISH ROV Key Features,fpso-floating-production-storage-offloading,,category:W/X Series,ja,FPSO（浮体式生産貯蔵積出設備）,,approved
FIFISH ROV Key Features,fpso-floating-production-storage-offloading,,category:W/X Series,es,"FPSO (Flotante, Producción, Almacenamiento, Descarga)",,approved
FIFISH ROV Key Features,fpso-floating-production-storage-offloading,,category:W/X Series,ko,FPSO (부유식 생산 저장 하역),,approved
FIFISH ROV Key Features,fpso-floating-production-storage-offloading,,category:W/X Series,ru,"FPSO (плавучая система добычи, хранения, разгрузки)",,approved
FIFISH ROV Key Features,direct-power-supply-system-dpss,,category:W/X Series,en,Direct Power Supply System (DPSS),,approved
FIFISH ROV Key Features,direct-power-supply-system-dpss,,category:W/X Series,zh,直供电系统,,approved
FIFISH ROV Key Features,direct-power-supply-system-dpss,,category:W/X Series,ja,直流給電システム（DPSS）,,approved
FIFISH ROV Key Features,direct-power-supply-system-dpss,,category:W/X Series,es,Sistema de suministro de energía directa (DPSS),,approved
FIFISH ROV Key Features,direct-power-supply-system-dpss,,category:W/X Series,ko,직접 전원 공급 시스템 (DPSS),,approved
FIFISH ROV Key Features,direct-power-supply-system-dpss,,category:W/X Series,ru,Система прямого электропитания (DPSS),,approved
FIFISH ROV Key Features,ai-vision-station-lock,,category:AI Software,en,AI Vision Station Lock,,approved
FIFISH ROV Key Features,ai-vision-station-lock,,category:AI Software,zh,AI视觉浮停锁定,,approved
FIFISH ROV Key Features,ai-vision-station-lock,,category:AI Software,ja,AIビジョンロック,,approved
FIFISH ROV Key Features,ai-vision-station-lock,,category:AI Software,es,Bloqueo de estación de visión AI,,approved
FIFISH ROV Key Features,ai-vision-station-lock,,category:AI Software,ko,AI 비전 스테이션 락,,approved
FIFISH ROV Key Features,ai-vision-station-lock,,category:AI Software,ru,Блокировка станции AI Vision,,approved
FIFISH ROV Key Features,ai-diver-tracking,,category:AI Software,en,AI Diver Tracking,,approved
FIFISH ROV Key Features,ai-diver-tracking,,category:AI Software,zh,AI潜水员追踪,,approved
FIFISH ROV Key Features,ai-diver-tracking,,category:AI Software,ja,AIによるダイバー追跡,,approved
FIFISH ROV Key Features,ai-diver-tracking,,category:AI Software,es,Seguimiento de buzos con AI,,approved
FIFISH ROV Key Features,ai-diver-tracking,,category:AI Software,ko,AI 다이버 추적,,approved
FIFISH ROV Key Features,ai-diver-tracking,,category:AI Software,ru,Отслеживание водолазов с помощью ИИ,,approved
FIFISH ROV Key Features,ai-image-optimization-plankton-filtering,,category:AI Software,en,AI Image Optimization/ Plankton Filtering,,approved
FIFISH ROV Key Features,ai-image-optimization-plankton-filtering,,category:AI Software,zh,AI过滤算法,,approved
FIFISH ROV Key Features,ai-image-optimization-plankton-filtering,,category:AI Software,ja,AIによる鮮明化,,approved
FIFISH ROV Key Features,ai-image-optimization-plankton-filtering,,category:AI Software,es,Optimización de imagen AI/ Filtrado de plancton,,approved
FIFISH ROV Key Features,ai-image-optimization-plankton-filtering,,category:AI Software,ko,AI 이미지 최적화/ 플랑크톤 필터링,,approved
FIFISH ROV Key Features,ai-image-optimization-plankton-filtering,,category:AI Software,ru,Оптимизация изображений с помощью ИИ / фильтрация планктона,,approved
FIFISH ROV Key Features,station-lock-hovering,,category:AI Software,en,Station Lock Hovering,,approved
FIFISH ROV Key Features,station-lock-hovering,,category:AI Software,zh,自动抗流悬停,,approved
FIFISH ROV Key Features,station-lock-hovering,,category:AI Software,ja,ホバリング,,approved
FIFISH ROV Key Features,station-lock-hovering,,category:AI Software,es,Flotación con bloqueo de estación,,approved
FIFISH ROV Key Features,station-lock-hovering,,category:AI Software,ko,스테이션 락 호버링,,approved
FIFISH ROV Key Features,station-lock-hovering,,category:AI Software,ru,Фиксация позиции при зависании,,approved
FIFISH ROV Key Features,collision-avoidance,,category:AI Software,en,Collision Avoidance,,approved
FIFISH ROV Key Features,collision-avoidance,,category:AI Software,zh,智能防撞,,approved
FIFISH ROV Key Features,collision-avoidance,,category:AI Software,ja,衝突回避,,approved
FIFISH ROV Key Features,collision-avoidance,,category:AI Software,es,Evasión de colisiones,,approved
FIFISH ROV Key Features,collision-avoidance,,category:AI Software,ko,충돌 회피,,approved
FIFISH ROV Key Features,collision-avoidance,,category:AI Software,ru,Избегание столкновений,,approved
FIFISH ROV Key Features,distance-lock,,category:AI Software,en,Distance Lock,,approved
FIFISH ROV Key Features,distance-lock,,category:AI Software,zh,实时定距,,approved
FIFISH ROV Key Features,distance-lock,,category:AI Software,ja,距離ロック,,approved
FIFISH ROV Key Features,distance-lock,,category:AI Software,es,Bloqueo de distancia,,approved
FIFISH ROV Key Features,distance-lock,,category:AI Software,ko,거리 고정,,approved
FIFISH ROV Key Features,distance-lock,,category:AI Software,ru,Фиксация расстояния,,approved
FIFISH ROV Key Features,altitude-lock,,category:AI Software,en,Altitude Lock,,approved
FIFISH ROV Key Features,altitude-lock,,category:AI Software,zh,实时定高,,approved
FIFISH ROV Key Features,altitude-lock,,category:AI Software,ja,高さロック,,approved
FIFISH ROV Key Features,altitude-lock,,category:AI Software,es,Bloqueo de altitud,,approved
FIFISH ROV Key Features,altitude-lock,,category:AI Software,ko,고도 고정,,approved
FIFISH ROV Key Features,altitude-lock,,category:AI Software,ru,Фиксация высоты,,approved
FIFISH ROV Key Features,depth-measurement,,category:AI Software,en,Depth Measurement,,approved
FIFISH ROV Key Features,depth-measurement,,category:AI Software,zh,深度测量,,approved
FIFISH ROV Key Features,depth-measurement,,category:AI Software,ja,水深測定,,approved
FIFISH ROV Key Features,depth-measurement,,category:AI Software,es,Medición de profundidad,,approved
FIFISH ROV Key Features,depth-measurement,,category:AI Software,ko,수심 측정,,approved
FIFISH ROV Key Features,depth-measurement,,category:AI Software,ru,Измерение глубины,,approved
FIFISH ROV Key Features,u-qps-underwater-quick-positioning-system,,category:AI Software,en,U-QPS (Underwater Quick Positioning System),,approved
FIFISH ROV Key Features,u-qps-underwater-quick-positioning-system,,category:AI Software,zh,UQPS (水下快速定位系统),,approved
FIFISH ROV Key Features,u-qps-underwater-quick-positioning-system,,category:AI Software,ja,慣性航法システム,,approved
FIFISH ROV Key Features,u-qps-underwater-quick-positioning-system,,category:AI Software,es,U-QPS (Sistema de Posicionamiento Rápido Subacuático),,approved
FIFISH ROV Key Features,u-qps-underwater-quick-positioning-system,,category:AI Software,ko,U-QPS (수중 신속 위치 시스템),,approved
FIFISH ROV Key Features,u-qps-underwater-quick-positioning-system,,category:AI Software,ru,U-QPS (Подводная система быстрого позиционирования),,approved
FIFISH ROV Key Features,subsea-mission-planning,,category:AI Software,en,Subsea Mission Planning,,approved
FIFISH ROV Key Features,subsea-mission-planning,,category:AI Software,zh,路径规划,,approved
FIFISH ROV Key Features,subsea-mission-planning,,category:AI Software,ja,ルート設定,,approved
FIFISH ROV Key Features,subsea-mission-planning,,category:AI Software,es,Planificación de misiones submarinas,,approved
FIFISH ROV Key Features,subsea-mission-planning,,category:AI Software,ko,수중 임무 계획,,approved
FIFISH ROV Key Features,subsea-mission-planning,,category:AI Software,ru,Планирование подводных работ,,approved
FIFISH ROV Key Features,return-to-home,,category:AI Software,en,Return-to-Home,,approved
FIFISH ROV Key Features,return-to-home,,category:AI Software,zh,一键返航,,approved
FIFISH ROV Key Features,return-to-home,,category:AI Software,ja,リターン・トゥ・ホーム,,approved
FIFISH ROV Key Features,return-to-home,,category:AI Software,es,Retorno a casa,,approved
FIFISH ROV Key Features,return-to-home,,category:AI Software,ko,귀환,,approved
FIFISH ROV Key Features,return-to-home,,category:AI Software,ru,Автоматический возврат на базу,,approved
FIFISH ROV Key Features,poi-points-of-interest-recording,,category:AI Software,en,POI (Points-of-Interest) Recording,,approved
FIFISH ROV Key Features,poi-points-of-interest-recording,,category:AI Software,zh,POI兴趣点记录,,approved
FIFISH ROV Key Features,poi-points-of-interest-recording,,category:AI Software,ja,記録ポイント設定,,approved
FIFISH ROV Key Features,poi-points-of-interest-recording,,category:AI Software,es,Grabación de puntos de interés (POI),,approved
FIFISH ROV Key Features,poi-points-of-interest-recording,,category:AI Software,ko,POI (관심 지점) 기록,,approved
FIFISH ROV Key Features,poi-points-of-interest-recording,,category:AI Software,ru,Запись точек интереса (POI),,approved
FIFISH ROV Key Features,custom-map-integration,,category:AI Software,en,Custom Map Integration,,approved
FIFISH ROV Key Features,custom-map-integration,,category:AI Software,zh,自定义地图,,approved
FIFISH ROV Key Features,custom-map-integration,,category:AI Software,ja,カスタムマップ,,approved
FIFISH ROV Key Features,custom-map-integration,,category:AI Software,es,Integración de mapas personalizados,,approved
FIFISH ROV Key Features,custom-map-integration,,category:AI Software,ko,사용자 정의 지도 통합,,approved
FIFISH ROV Key Features,custom-map-integration,,category:AI Software,ru,Интеграция пользовательских карт,,approved
FIFISH ROV Key Features,qy-mt-smart-measurement,,category:AI Software,en,QY-MT (Smart Measurement),,approved
FIFISH ROV Key Features,qy-mt-smart-measurement,,category:AI Software,zh,QY-MT /鳍源智测系统,,approved
FIFISH ROV Key Features,qy-mt-smart-measurement,,category:AI Software,ja,QY-MT (AI測定ツール),,approved
FIFISH ROV Key Features,qy-mt-smart-measurement,,category:AI Software,es,QY-MT (Medición Inteligente),,approved
FIFISH ROV Key Features,qy-mt-smart-measurement,,category:AI Software,ko,QY-MT (스마트 측정),,approved
FIFISH ROV Key Features,qy-mt-smart-measurement,,category:AI Software,ru,QY-MT (Умное измерение),,approved
FIFISH ROV Key Features,qy-bt-intelligent-seafloor-mapping,,category:AI Software,en,QY-BT (Intelligent Seafloor Mapping),,approved
FIFISH ROV Key Features,qy-bt-intelligent-seafloor-mapping,,category:AI Software,zh,QY-BT/鳍源智绘系统,,approved
FIFISH ROV Key Features,qy-bt-intelligent-seafloor-mapping,,category:AI Software,ja,QY-BT (インテリジェント水深測定ツール),,approved
FIFISH ROV Key Features,qy-bt-intelligent-seafloor-mapping,,category:AI Software,es,QY-BT (Mapeo Inteligente del Fondo Marino),,approved
FIFISH ROV Key Features,qy-bt-intelligent-seafloor-mapping,,category:AI Software,ko,QY-BT (지능형 해저 매핑),,approved
FIFISH ROV Key Features,qy-bt-intelligent-seafloor-mapping,,category:AI Software,ru,QY-BT (Интеллектуальное картографирование морского дна),,approved
FIFISH ROV Key Features,2d-3d-seafloor-mapping,,category:AI Software,en,2D & 3D Seafloor Mapping,,approved
FIFISH ROV Key Features,2d-3d-seafloor-mapping,,category:AI Software,zh,2D/3D水下地形测绘,,approved
FIFISH ROV Key Features,2d-3d-seafloor-mapping,,category:AI Software,ja,2D ＆３D海底マッピング,,approved
FIFISH ROV Key Features,2d-3d-seafloor-mapping,,category:AI Software,es,Mapeo 2D y 3D del fondo marino,,approved
FIFISH ROV Key Features,2d-3d-seafloor-mapping,,category:AI Software,ko,2D 및 3D 해저 매핑,,approved
FIFISH ROV Key Features,2d-3d-seafloor-mapping,,category:AI Software,ru,2D и 3D картографирование морского дна,,approved
FIFISH ROV Key Features,vr-head-tracking,,category:AI Software,en,VR Head Tracking,,approved
FIFISH ROV Key Features,vr-head-tracking,,category:AI Software,zh,VR头追,,approved
FIFISH ROV Key Features,vr-head-tracking,,category:AI Software,ja,VRゴーグル付属,,approved
FIFISH ROV Key Features,vr-head-tracking,,category:AI Software,es,Seguimiento de cabeza VR,,approved
FIFISH ROV Key Features,vr-head-tracking,,category:AI Software,ko,VR 헤드 트래킹,,approved
FIFISH ROV Key Features,vr-head-tracking,,category:AI Software,ru,Динамическое отслеживание положения головы,,approved
FIFISH ROV Key Features,vertical-filming-mode,,category:AI Software,en,Vertical filming mode,,approved
FIFISH ROV Key Features,vertical-filming-mode,,category:AI Software,zh,一键无损竖拍,,approved
FIFISH ROV Key Features,vertical-filming-mode,,category:AI Software,es,Modo de disparo vertical,,approved
FIFISH ROV Key Features,u-ins-underwater-auto-navigation,,category:U-INS,en,U-INS (Underwater Auto Navigation),,approved
FIFISH ROV Key Features,u-ins-underwater-auto-navigation,,category:U-INS,zh,U-INS (水下融合导航定位系统),,approved
FIFISH ROV Key Features,u-ins-underwater-auto-navigation,,category:U-INS,ja,U-INS 水中測位,,approved
FIFISH ROV Key Features,u-ins-underwater-auto-navigation,,category:U-INS,es,U-INS (Navegación Autónoma Subacuática),,approved
FIFISH ROV Key Features,u-ins-underwater-auto-navigation,,category:U-INS,ko,U-INS (수중 자동 내비게이션),,approved
FIFISH ROV Key Features,u-ins-underwater-auto-navigation,,category:U-INS,ru,U-INS (Подводная автоматическая навигация),,approved
FIFISH ROV Key Features,u-ins-plus-underwater-inertial-navigation-system,,category:U-INS,en,U-INS Plus (Underwater Inertial Navigation System),,approved
FIFISH ROV Key Features,u-ins-plus-underwater-inertial-navigation-system,,category:U-INS,zh,U-INS Plus 水下融合导航定位系统,,approved
FIFISH ROV Key Features,u-ins-plus-underwater-inertial-navigation-system,,category:U-INS,ja,U-INS Plus（水中慣性航法システム）,,approved
FIFISH ROV Key Features,u-ins-plus-underwater-inertial-navigation-system,,category:U-INS,es,U-INS Plus (Sistema de navegación inercial subacuática),,approved
FIFISH ROV Key Features,u-ins-plus-underwater-inertial-navigation-system,,category:U-INS,ko,U-INS Plus (수중 관성 항법 시스템),,approved
FIFISH ROV Key Features,u-ins-plus-underwater-inertial-navigation-system,,category:U-INS,ru,U-INS Plus (Подводная инерциальная навигационная система),,approved
FIFISH ROV Key Features,surface-navigation,,category:U-INS,en,Surface Navigation,,approved
FIFISH ROV Key Features,surface-navigation,,category:U-INS,zh,立面导航,,approved
FIFISH ROV Key Features,surface-navigation,,category:U-INS,ja,垂直面ナビゲーション,,approved
FIFISH ROV Key Features,surface-navigation,,category:U-INS,es,Navegación en superficie vertical,,approved
FIFISH ROV Key Features,surface-navigation,,category:U-INS,ko,수직 표면 내비게이션,,approved
FIFISH ROV Key Features,surface-navigation,,category:U-INS,ru,Навигация по вертикальной поверхности,,approved
FIFISH ROV Key Features,surface-route-planning,,category:U-INS,en,Surface Route Planning,,approved
FIFISH ROV Key Features,surface-route-planning,,category:U-INS,zh,航线规划,,approved
FIFISH ROV Key Features,surface-route-planning,,category:U-INS,ja,表面ルート計画,,approved
FIFISH ROV Key Features,surface-route-planning,,category:U-INS,es,Planificación de rutas de superficie,,approved
FIFISH ROV Key Features,surface-route-planning,,category:U-INS,ko,표면 경로 계획,,approved
FIFISH ROV Key Features,surface-route-planning,,category:U-INS,ru,Планирование маршрута по поверхности,,approved
FIFISH ROV Key Features,surface-adaptive-navigation,,category:U-INS,en,Surface-Adaptive Navigation,,approved
FIFISH ROV Key Features,surface-adaptive-navigation,,category:U-INS,zh,仿面航行,,approved
FIFISH ROV Key Features,surface-adaptive-navigation,,category:U-INS,ja,表面追従航行,,approved
FIFISH ROV Key Features,surface-adaptive-navigation,,category:U-INS,es,Navegación conforme a la superficie,,approved
FIFISH ROV Key Features,surface-adaptive-navigation,,category:U-INS,ko,표면 추종 내비게이션,,approved
FIFISH ROV Key Features,surface-adaptive-navigation,,category:U-INS,ru,Навигация с следованием поверхности,,approved
FIFISH ROV Key Features,defect-tagging,,category:U-INS,en,Defect Tagging,,approved
FIFISH ROV Key Features,defect-tagging,,category:U-INS,zh,缺陷定位,,approved
FIFISH ROV Key Features,defect-tagging,,category:U-INS,ja,欠陥タグ付け,,approved
FIFISH ROV Key Features,defect-tagging,,category:U-INS,es,Etiquetado de defectos,,approved
FIFISH ROV Key Features,defect-tagging,,category:U-INS,ko,결함 태깅,,approved
FIFISH ROV Key Features,defect-tagging,,category:U-INS,ru,Маркировка дефектов,,approved
FIFISH ROV Key Features,forward-station-lock,,category:U-INS,en,Forward Station Lock,,approved
FIFISH ROV Key Features,forward-station-lock,,category:U-INS,zh,立面锁定,,approved
FIFISH ROV Key Features,forward-station-lock,,category:U-INS,ja,前方ステーションロック,,approved
FIFISH ROV Key Features,forward-station-lock,,category:U-INS,es,Bloqueo de estación frontal,,approved
FIFISH ROV Key Features,forward-station-lock,,category:U-INS,ko,전방 스테이션 락,,approved
FIFISH ROV Key Features,forward-station-lock,,category:U-INS,ru,Фронтальная блокировка станции,,approved
FIFISH ROV Key Features,collision-avoidance,,category:U-INS,en,Collision Avoidance,,approved
FIFISH ROV Key Features,collision-avoidance,,category:U-INS,zh,智能防撞,,approved
FIFISH ROV Key Features,collision-avoidance,,category:U-INS,ja,衝突回避,,approved
FIFISH ROV Key Features,collision-avoidance,,category:U-INS,es,Evasión de colisiones,,approved
FIFISH ROV Key Features,collision-avoidance,,category:U-INS,ko,충돌 회피,,approved
FIFISH ROV Key Features,collision-avoidance,,category:U-INS,ru,Избегание столкновений,,approved
FIFISH ROV Key Features,forward-collision-avoidance,,category:U-INS,en,Forward Collision Avoidance,,approved
FIFISH ROV Key Features,forward-collision-avoidance,,category:U-INS,zh,前向智能防撞,,approved
FIFISH ROV Key Features,forward-collision-avoidance,,category:U-INS,ja,前方衝突回避,,approved
FIFISH ROV Key Features,forward-collision-avoidance,,category:U-INS,es,Evasión de colisiones frontal,,approved
FIFISH ROV Key Features,forward-collision-avoidance,,category:U-INS,ko,전방 충돌 회피,,approved
FIFISH ROV Key Features,forward-collision-avoidance,,category:U-INS,ru,Избегание столкновений спереди,,approved
FIFISH ROV Key Features,altitude-lock-navigation,,category:U-INS,en,Altitude-Lock Navigation,,approved
FIFISH ROV Key Features,altitude-lock-navigation,,category:U-INS,zh,定高航行,,approved
FIFISH ROV Key Features,altitude-lock-navigation,,category:U-INS,ja,高さロック航行,,approved
FIFISH ROV Key Features,altitude-lock-navigation,,category:U-INS,es,Navegación con bloqueo de altitud,,approved
FIFISH ROV Key Features,altitude-lock-navigation,,category:U-INS,ko,고도 고정 내비게이션,,approved
FIFISH ROV Key Features,altitude-lock-navigation,,category:U-INS,ru,Навигация с фиксацией высоты,,approved
FIFISH ROV Key Features,vertical-surface-route,,category:U-INS,en,Vertical Surface Route,,approved
FIFISH ROV Key Features,vertical-surface-route,,category:U-INS,zh,垂直立面导航,,approved
FIFISH ROV Key Features,vertical-surface-route,,category:U-INS,ja,垂直表面ルート,,approved
FIFISH ROV Key Features,vertical-surface-route,,category:U-INS,es,Ruta de superficie vertical,,approved
FIFISH ROV Key Features,vertical-surface-route,,category:U-INS,ko,수직 표면 경로,,approved
FIFISH ROV Key Features,vertical-surface-route,,category:U-INS,ru,Маршрут по вертикальной поверхности,,approved
FIFISH ROV Key Features,horizontal-surface-route,,category:U-INS,en,Horizontal Surface Route,,approved
FIFISH ROV Key Features,horizontal-surface-route,,category:U-INS,zh,水平立面导航,,approved
FIFISH ROV Key Features,horizontal-surface-route,,category:U-INS,ja,水平表面ルート,,approved
FIFISH ROV Key Features,horizontal-surface-route,,category:U-INS,es,Ruta de superficie horizontal,,approved
FIFISH ROV Key Features,horizontal-surface-route,,category:U-INS,ko,수평 표면 경로,,approved
FIFISH ROV Key Features,horizontal-surface-route,,category:U-INS,ru,Маршрут по горизонтальной поверхности,,approved
